week_start,n_advertisers,n_campaigns,pct_adv_mm,pct_adv_3p,pct_adv_crm,pct_adv_pp,pct_adv_keywords,pct_camp_mm,pct_camp_3p,pct_camp_crm,pct_camp_pp,pct_camp_keywords,pct_camp_retargeting,pct_camp_prospecting,pct_camp_funnel_1,pct_camp_funnel_ge2
2025-08-25,2966,76075,1.0,0.5579905596763317,0.2552258934592043,0.011126095751854349,0.700944032366824,0.9580282615839631,0.08473217219848833,0.06972067039106145,9.201445941505094E-4,0.08216891225764049,0.25319750246467304,0.5665330266184686,0.23680578376602038,0.7480118304304962
2025-09-01,3010,77147,1.0,0.5581395348837209,0.25448504983388703,0.0106312292358804,0.7016611295681063,0.957691161030241,0.085304678082103,0.07024252401259932,8.684718783620879E-4,0.08262148884596938,0.2524790335333843,0.5684990991224546,0.2373391058628333,0.7476894759355516
2025-09-08,3055,78081,1.0,0.55810147299509,0.25368248772504093,0.010147299509001636,0.7057283142389525,0.9573519806354939,0.08542411085923592,0.07017072014958825,8.32468846454323E-4,0.08332372792356656,0.25189226572405576,0.5698825578565848,0.23735607894366106,0.7478515900154967
2025-09-15,3104,79155,1.0,0.5596005154639175,0.25225515463917525,0.009664948453608248,0.7090850515463918,0.9567683658644431,0.08581896279451709,0.06988819404964942,8.338070873602425E-4,0.08432821678984272,0.25074853136251657,0.5721558966584549,0.23744551828690544,0.7479628576842903
2025-09-22,3146,80247,1.0,0.5607120152574698,0.25143038779402416,0.01112523839796567,0.7120152574698029,0.9562849701546475,0.08582252296035989,0.07028300123369098,0.0010841526786048077,0.08542375415903398,0.24982865403068027,0.5741273817089736,0.2375166672897429,0.7480902712874001
2025-09-29,3199,81818,1.0,0.559549859331041,0.24945295404814005,0.04095029696780244,0.7105345420443888,0.9553154562565694,0.08699797110660246,0.07015571145713657,0.003006673348162996,0.08619130264733922,0.2480872179715955,0.5765723923830942,0.23696497103326897,0.7489183309296243
2025-10-06,3269,83020,1.0,0.5570510859590089,0.252370755582747,0.06852248394004283,0.7035790761700826,0.954661527342809,0.08715972054926524,0.07046494820525175,0.005263791857383763,0.0866658636473139,0.24767525897374126,0.5779209828956878,0.2373163093230547,0.7487713803902674
2025-10-13,3315,84066,1.0,0.5604826546003017,0.2506787330316742,0.09683257918552036,0.7034690799396682,0.9538219970023553,0.087681107701092,0.07019484690600243,0.007006399733542693,0.08701496443270763,0.24682987176742083,0.5793662122617943,0.23764661099612208,0.7486141840934504
2025-10-20,3356,85058,1.0,0.5625744934445769,0.25148986889153757,0.10846245530393325,0.702622169249106,0.9534082625972865,0.08802229067224718,0.07010510475205155,0.008065085000822968,0.08764607679465776,0.24611441604552187,0.5807449034776271,0.23781419737120554,0.7486068329845517
2025-10-27,3401,85738,0.9967656571596589,0.561893560717436,0.25227874154660396,0.11878859159070862,0.7018523963540135,0.9518299937017425,0.0889920455340689,0.06998063868996245,0.009342415265109986,0.08852550794280249,0.2458886374769647,0.5810142527234132,0.23940376495836152,0.7471249620938207
